ID,credit.policy,purpose,int.rate,installment,annual_income,log.annual.inc,dti,fico,fico_category,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,int.rate.type
7325,1,debt_consolidation,0.0788,168.92,54000.00024,10.89673933,21.27,727,Excellent,5160,19843,59.9,0,0,0,0,Low
7326,1,debt_consolidation,0.1099,491.03,38000.00005,10.54534144,11.24,717,Excellent,3870.041667,11023,68.9,2,0,0,0,Low
7327,1,debt_consolidation,0.1385,306.94,42999.9998,10.66895539,24,697,Good,2340.041667,9170,90.8,1,0,0,0,High
7328,1,all_other,0.1311,404.94,34999.99998,10.46310334,13.71,692,Good,5910,8896,54.6,2,0,0,0,High
7329,1,educational,0.157,112.04,48000.00001,10.77895629,6.25,682,Good,1246.041667,1730,41.2,0,1,0,0,High
7330,1,all_other,0.0788,156.41,94999.99994,11.46163217,10.77,732,Excellent,5880,10949,29,0,0,0,0,Low
7331,1,debt_consolidation,0.1496,519.7,95999.99996,11.47210347,12.85,677,Good,6513.041667,20027,44.4,1,1,0,0,High
7332,1,all_other,0.1311,67.49,24999.9999,10.1266311,6.19,717,Excellent,4140.041667,0,0,0,0,0,0,High
7333,1,debt_consolidation,0.1348,203.55,36000.00009,10.49127422,14.77,682,Good,2280,2662,30.6,1,0,0,0,High
7334,1,credit_card,0.1136,184.31,45000.00006,10.71441777,20.11,712,Excellent,2340.041667,14949,87.9,0,0,0,0,Low
7335,1,debt_consolidation,0.1607,563.11,65999.99993,11.09741002,22.98,697,Good,4620.041667,35229,95.3,0,0,0,0,High
7336,1,all_other,0.1533,278.63,36000.00009,10.49127422,8.47,662,Good,2389.041667,5618,65.3,2,0,0,0,High
7337,1,home_improvement,0.1719,142.99,37199.99999,10.52406404,9.35,667,Good,4680.041667,4598,57.5,0,0,0,1,High
7338,1,credit_card,0.1099,392.83,78499.9997,11.2708539,14.14,732,Excellent,3198.041667,0,0,1,0,0,0,Low
7339,1,major_purchase,0.1496,242.53,39600.00011,10.5865844,9.18,682,Good,2520,0,0,1,1,0,0,High
7340,1,all_other,0.0751,93.33,24000.00002,10.08580911,5.55,727,Excellent,2040.041667,4296,20.4,0,0,0,1,Low
7341,1,home_improvement,0.1099,327.36,69999.99993,11.15625052,17.04,707,Excellent,2280,2578,25.3,2,0,0,0,Low
7342,1,credit_card,0.157,849.02,103000.0003,11.54248427,16.9,687,Good,7620,66520,91.1,0,0,0,0,High
7343,1,debt_consolidation,0.1025,38.87,75873.00009,11.23681617,13.36,702,Excellent,4835,6101,68.6,1,0,0,0,Low
7344,1,debt_consolidation,0.1273,268.53,25199.99991,10.13459927,15.43,687,Good,2928,1359,52.3,0,0,0,0,High
7345,1,small_business,0.1533,870.71,72000.00014,11.1844214,18.05,702,Excellent,9540,35998,87.4,0,0,0,1,High
7346,1,debt_consolidation,0.1496,346.47,34999.99998,10.46310334,18.65,677,Good,3870.041667,22680,76.9,1,0,0,0,High
7347,1,major_purchase,0.1348,33.93,87999.9997,11.38509209,10.34,677,Good,3810.041667,30435,93.6,1,0,0,0,High
7348,1,debt_consolidation,0.1533,844.59,98000.00023,11.49272276,19,687,Good,5340.041667,14206,55.9,2,1,0,0,High
7349,1,debt_consolidation,0.157,350.11,30400.00008,10.32219789,21,672,Good,1740.041667,6760,85.6,0,0,0,0,High
7350,1,educational,0.0788,281.53,200000.0009,12.20607265,4.18,737,Excellent,6360.041667,5663,13.2,2,1,0,1,Low
7351,1,educational,0.0751,217.77,15600,9.655026193,11.38,732,Excellent,9840,5291,67,0,0,0,0,Low
7352,1,major_purchase,0.1025,97.16,42000.00011,10.6454249,0.44,712,Excellent,4080,3752,42.2,0,0,0,0,Low
7353,1,major_purchase,0.1459,861.63,48000.00001,10.77895629,3.95,717,Excellent,2430.041667,0,0,2,0,0,1,High
7354,1,debt_consolidation,0.157,350.11,39311.99981,10.57928509,21.73,662,Good,2550,12421,77.1,0,0,0,0,High
7355,1,credit_card,0.1136,658.23,144999.9998,11.88448902,11.27,722,Excellent,3570.041667,35713,60.8,1,0,0,0,Low
7356,1,debt_consolidation,0.1311,404.94,59999.99993,11.00209984,8.88,687,Good,5970.041667,8502,57.4,0,0,1,0,High
7357,1,all_other,0.1311,371.2,78999.99989,11.27720313,4.5,692,Good,3271,1210,24.2,0,0,0,0,High
7358,1,debt_consolidation,0.1136,279.75,74999.99981,11.22524339,4.46,697,Good,3330,1954,26.9,0,1,0,0,Low
7359,1,credit_card,0.1099,720.18,166999.9998,12.02574909,7.26,757,Excellent,5220.041667,29740,57.2,0,0,0,0,Low
7360,1,all_other,0.1273,503.5,24000.00002,10.08580911,10.9,722,Excellent,1590.041667,9156,34.3,1,0,0,1,High
7361,1,home_improvement,0.2016,893.85,119999.9998,11.69524702,2.35,667,Good,6810.041667,366,4.3,0,2,0,0,High
7362,1,debt_consolidation,0.1136,822.78,135000.0003,11.81303006,20.51,727,Excellent,7596.041667,43567,76.8,0,0,0,0,Low
7363,1,all_other,0.1496,242.53,36416.83985,10.50278658,9.65,662,Good,3540.041667,12392,73.8,1,0,0,1,High
7364,1,debt_consolidation,0.1025,770.76,109999.9995,11.60823564,5.41,772,Excellent,5460,4678,11,2,0,0,0,Low
7365,1,debt_consolidation,0.1719,214.48,50999.99991,10.83958091,4.8,667,Good,2700.041667,6451,97.7,0,0,0,0,High
7366,1,debt_consolidation,0.157,875.27,99499.99969,11.50791292,9.68,717,Excellent,5220.041667,19466,99.3,0,0,0,0,High
7367,1,all_other,0.0676,147.7,97000.00024,11.48246626,13.4,787,Excellent,5490,80723,27.1,0,0,0,0,Low
7368,1,home_improvement,0.1062,545.38,96599.99998,11.47833402,10.2,727,Excellent,4890.041667,22627,47.7,2,0,0,0,Low
7369,1,all_other,0.1099,589.24,81971.99963,11.314133,22.82,717,Excellent,3750.041667,18940,72.2,0,1,0,0,Low
7370,1,all_other,0.1459,34.47,31199.99988,10.34817337,6.15,682,Good,1200.041667,681,52.4,0,0,0,0,High
7371,1,debt_consolidation,0.1533,870.71,78999.99989,11.27720313,13.96,697,Good,9721.041667,26018,43.9,0,1,0,0,High
7372,1,all_other,0.1496,259.85,90000.00006,11.40756495,17.6,667,Good,6990,16517,31.2,0,0,0,0,High
7373,1,debt_consolidation,0.1645,176.89,16000,9.680344001,1.88,677,Good,1140,981,65.4,0,0,0,0,High
7374,1,small_business,0.1385,272.84,42000.00011,10.6454249,10.83,677,Good,4740,5485,76.2,1,0,0,1,High
7375,1,all_other,0.1136,131.65,55199.99987,10.91871823,16.13,687,Good,6870.041667,6874,48.1,0,1,0,0,Low
7376,1,credit_card,0.1099,327.36,24000.00002,10.08580911,16.15,712,Excellent,2520,6940,49.7,2,0,0,0,Low
7377,1,small_business,0.1273,134.27,48000.00001,10.77895629,11.68,722,Excellent,4596.041667,303,43.3,0,1,0,1,High
7378,1,credit_card,0.1496,415.76,33999.99988,10.4341158,9.78,687,Good,4710,9261,95.5,0,0,0,0,High
7379,1,all_other,0.1682,53.35,29999.99998,10.30895266,3.16,662,Good,1440,2761,83.7,0,0,0,0,High
7380,1,debt_consolidation,0.1348,542.79,49999.99978,10.81977828,21.07,697,Good,2130.041667,11495,76.1,1,0,1,1,High
7381,1,credit_card,0.0788,344.09,58570.71988,10.97799019,10.14,742,Excellent,3375,16687,72.6,0,0,0,0,Low
7382,1,debt_consolidation,0.1422,102.86,130000.0001,11.77528973,0.6,667,Good,5940,3100,73.8,0,0,0,0,High
7383,1,credit_card,0.1496,779.55,52500.00007,10.86856845,9.62,722,Excellent,6210,12749,95.9,0,0,0,0,High
7384,1,debt_consolidation,0.1025,161.93,61999.99975,11.03488966,8.65,717,Excellent,3630,1158,10.5,2,0,0,0,Low
7385,1,debt_consolidation,0.1025,259.08,39999.99988,10.59663473,20.04,717,Excellent,4872.041667,12586,80.7,0,0,0,0,Low
7386,1,all_other,0.0988,322.11,98784.00027,11.50069093,14.32,722,Excellent,7425.041667,31844,61.2,1,0,0,0,Low
7387,1,debt_consolidation,0.0714,247.52,65000.00007,11.08214255,16.82,777,Excellent,3750,9191,19,0,0,0,0,Low
7388,1,all_other,0.1136,164.56,58000.00003,10.96819829,23.96,687,Good,4020,12598,75,1,0,0,1,Low
7389,1,debt_consolidation,0.1459,172.33,39999.99988,10.59663473,22.86,692,Good,5194,2305,92.2,1,0,1,0,High
7390,1,all_other,0.157,112.04,47515.00002,10.76880073,2.32,672,Good,1444,2340,38.4,0,0,0,0,High
7391,1,debt_consolidation,0.1348,169.63,36000.00009,10.49127422,11.9,707,Excellent,11280,12487,81.1,0,0,1,0,High
7392,1,debt_consolidation,0.1136,164.56,45000.00006,10.71441777,6.51,687,Good,4620.041667,5971,67.9,1,0,1,0,Low
7393,1,home_improvement,0.157,343.11,90000.00006,11.40756495,4.93,667,Good,1740.041667,3221,27.3,1,0,0,0,High
7394,1,major_purchase,0.1062,358.16,56700.00002,10.94552949,10.48,782,Excellent,5400.041667,0,0,0,0,0,0,Low
7395,1,debt_consolidation,0.1025,161.93,116000,11.66134547,18.61,707,Excellent,6510.041667,44229,75.7,0,0,0,0,Low
7396,1,debt_consolidation,0.1136,394.94,29999.99998,10.30895266,17,707,Excellent,2340.041667,11134,28.9,3,0,0,1,Low
7397,1,all_other,0.1136,32.92,17400,9.764225485,0,717,Excellent,7170.041667,0,0,1,0,1,0,Low
7398,1,debt_consolidation,0.0788,156.41,41000.00018,10.62132735,14.84,722,Excellent,3390.041667,1451,31.5,0,0,0,1,Low
7399,1,small_business,0.0788,312.81,49999.99978,10.81977828,3.46,757,Excellent,5160,4771,26.8,1,0,0,0,Low
7400,1,credit_card,0.1607,879.85,216000.0007,12.28303369,14.23,747,Excellent,9150,59308,32.9,2,0,0,0,High
7401,1,debt_consolidation,0.0988,386.53,95999.99996,11.47210347,9.26,732,Excellent,7290,10836,63,1,0,0,0,Low
7402,1,debt_consolidation,0.1793,238.38,130000.0001,11.77528973,2.34,662,Good,5880,7261,84.4,3,0,0,0,High
7403,1,major_purchase,0.0714,154.7,99999.9995,11.51292546,3.14,767,Excellent,4205.041667,3204,7.6,0,0,0,0,Low
7404,1,debt_consolidation,0.1062,156.29,14400.00001,9.574983486,3.33,742,Excellent,2520,1977,23.8,1,0,0,0,Low
7405,1,debt_consolidation,0.1311,674.9,58000.00003,10.96819829,8.3,717,Excellent,2730.041667,18339,84.2,0,0,0,0,High
7406,1,all_other,0.0751,186.66,75181.00012,11.22765382,18.31,742,Excellent,5911,26463,37.6,0,0,0,0,Low
7407,1,all_other,0.0676,103.08,52999.99987,10.87804719,23.55,757,Excellent,6330.041667,18350,29.9,0,0,0,0,Low
7408,1,home_improvement,0.1062,651.2,94999.99994,11.46163217,1.53,732,Excellent,5040.041667,3818,15.6,0,0,0,0,Low
7409,1,debt_consolidation,0.1348,407.09,50600.00024,10.83170686,15.68,697,Good,1590.041667,3792,55.8,1,0,0,0,High
7410,1,major_purchase,0.1099,621.97,72000.00014,11.1844214,11.68,732,Excellent,2760.041667,12284,20.8,1,0,0,0,Low
7411,1,small_business,0.0788,112.61,44893.9998,10.71205943,11.79,717,Excellent,2820.041667,1773,20.9,3,1,0,0,Low
7412,1,debt_consolidation,0.1682,248.94,19200,9.862665558,12.63,667,Good,1560,5063,55,0,0,0,0,High
7413,1,small_business,0.1099,65.48,62399.99973,11.04132055,23.42,692,Good,6030.041667,55809,89.3,1,0,0,0,Low
7414,1,all_other,0.0751,93.33,69999.99993,11.15625052,11.49,747,Excellent,3240,9574,36,4,0,0,0,Low
7415,1,major_purchase,0.1311,202.47,59999.99993,11.00209984,2.82,687,Good,3392.041667,4361,58.9,2,2,0,0,High
7416,1,debt_consolidation,0.1025,485.78,125000.0005,11.73606902,14.96,737,Excellent,8490,8443,43.7,0,0,0,1,Low
7417,1,all_other,0.1273,201.4,57000.00018,10.95080655,7.73,687,Good,4680.041667,0,0,0,1,2,0,High
7418,1,all_other,0.1607,879.85,135000.0003,11.81303006,20.88,682,Good,10620,13018,68.4,0,0,1,0,High
7419,1,all_other,0.1459,121.49,36000.00009,10.49127422,18.9,662,Good,8370,6968,60.1,0,0,1,0,High
7420,1,debt_consolidation,0.1099,114.58,58999.99983,10.98529272,0.63,697,Good,4890.041667,11279,19.5,1,1,0,0,Low
7421,1,all_other,0.1311,168.73,28800.00011,10.26813067,20.04,702,Excellent,2070.041667,438,17.5,0,0,0,0,High
7422,1,debt_consolidation,0.1645,884.44,180000,12.10071213,13.96,687,Good,9600.041667,16960,90.7,1,0,1,1,High
7423,1,educational,0.1136,52.66,24999.9999,10.1266311,0.96,702,Excellent,3210.041667,66,0.5,2,0,1,0,Low
7424,1,debt_consolidation,0.183,907.6,234999.9993,12.36734079,7.28,672,Good,6570,28897,46.9,1,1,0,1,High
7425,1,debt_consolidation,0.1273,134.27,39999.99988,10.59663473,9.36,697,Good,4921.041667,4498,73.7,3,0,0,0,High
7426,1,all_other,0.1422,428.56,34999.99998,10.46310334,12.75,712,Excellent,3450.041667,6,1.5,0,0,0,0,High
7427,1,debt_consolidation,0.0751,155.55,31403.99993,10.35469055,11.58,737,Excellent,2071.041667,2493,9.9,2,0,0,0,Low
7428,1,debt_consolidation,0.0788,375.37,45000.00006,10.71441777,7.92,757,Excellent,8640.041667,8647,26.2,1,0,0,0,Low
7429,1,credit_card,0.1099,818.38,87000.00021,11.3736634,22.83,737,Excellent,7350,42752,39.2,3,0,0,0,Low
7430,1,all_other,0.0788,65.69,21000.00001,9.952277717,21.52,752,Excellent,1688.041667,564,7.6,0,0,0,0,Low
7431,1,credit_card,0.0751,264.43,65000.00007,11.08214255,20.05,757,Excellent,2910,4384,19.2,3,0,0,0,Low
7432,1,educational,0.1422,411.41,74999.99981,11.22524339,17.56,682,Good,5581,17233,91.2,0,0,0,0,High
7433,1,credit_card,0.1062,488.4,87000.00021,11.3736634,14.95,732,Excellent,5430,33403,40.4,2,0,0,0,Low
7434,1,debt_consolidation,0.1311,242.97,29119.99993,10.2791805,9.68,697,Good,4290.041667,6659,80.2,0,0,1,0,High
7435,1,debt_consolidation,0.1459,449.77,139999.9998,11.8493977,11.07,677,Good,5700.041667,4954,82.2,1,0,1,0,High
7436,1,debt_consolidation,0.1496,103.94,36500.00002,10.50506754,23.84,677,Good,1410,2207,45,1,0,0,0,High
7437,1,debt_consolidation,0.1533,626.91,71000.00028,11.17043516,15.75,692,Good,4080,24322,95,1,0,0,1,High
7438,1,all_other,0.1025,323.85,69999.99993,11.15625052,9.09,747,Excellent,4170.041667,2205,24.5,3,0,0,1,Low
7439,1,home_improvement,0.157,280.09,52800.00002,10.87426647,7.36,662,Good,4770,10973,87.8,0,1,0,1,High
7440,1,debt_consolidation,0.1136,493.67,48799.99991,10.79548559,17.61,712,Excellent,3330,28261,70,3,0,0,0,Low
7441,1,debt_consolidation,0.1385,511.56,135000.0003,11.81303006,19.29,687,Good,14671,24341,87.2,1,0,1,0,High
7442,1,all_other,0.1062,789.58,113199.9995,11.63691144,0.28,797,Excellent,7020,633,1.1,0,0,0,0,Low
7443,1,all_other,0.0788,156.41,49295.99996,10.80559822,16.89,727,Excellent,5910,11665,51.6,0,0,0,0,Low
7444,1,credit_card,0.0751,62.22,36699.99985,10.51053203,21.02,732,Excellent,8643.041667,9184,21.2,0,0,0,0,Low
7445,1,debt_consolidation,0.1273,184.62,40439.99987,10.60757467,22.91,687,Good,2642,13778,72.1,0,0,0,0,High
7446,1,debt_consolidation,0.0751,311.1,57000.00018,10.95080655,8.97,757,Excellent,3780.041667,13150,50,1,0,0,0,Low
7447,1,credit_card,0.0788,375.37,31999.99994,10.37349118,11.93,767,Excellent,3600,13405,27,0,0,0,0,Low
7448,1,credit_card,0.1062,105.82,45000.00006,10.71441777,17.23,707,Excellent,4290.041667,10696,24.5,3,0,0,0,Low
7449,1,all_other,0.1099,245.52,48659.00023,10.79259207,6.83,722,Excellent,5253.041667,14058,73.6,1,0,0,0,Low
7450,1,credit_card,0.0676,193.85,115000.0003,11.65268741,6.25,777,Excellent,5160,12345,17.4,1,0,0,0,Low
7451,1,credit_card,0.1136,526.58,45000.00006,10.71441777,8.83,727,Excellent,3457.041667,12142,62.3,0,0,0,1,Low
7452,1,credit_card,0.1025,582.93,61999.99975,11.03488966,6.85,757,Excellent,3842.041667,8793,24.1,4,0,0,1,Low
7453,1,debt_consolidation,0.1025,466.35,74999.99981,11.22524339,5.54,722,Excellent,4472,10387,59.7,0,0,0,0,Low
7454,1,debt_consolidation,0.1311,269.96,54999.99977,10.91508846,6.37,687,Good,3270,10039,69.2,0,0,0,0,High
7455,1,all_other,0.1062,130.24,49510.00008,10.80992995,11.96,752,Excellent,5856,0,0,0,0,0,0,Low
7456,1,credit_card,0.1311,269.96,48000.00001,10.77895629,8.4,682,Good,3750,9168,77.7,1,0,0,0,High
7457,1,small_business,0.1025,518.16,599999.9975,13.30468493,4.61,732,Excellent,7440.041667,12997,65.7,0,0,0,0,Low
7458,1,major_purchase,0.1273,167.84,54999.99977,10.91508846,7.77,687,Good,4230.041667,10375,83.7,0,0,0,0,High
7459,1,debt_consolidation,0.0788,375.37,38304.00006,10.55330961,15.29,747,Excellent,3780.041667,15631,24.6,0,0,0,0,Low
7460,1,all_other,0.0714,145.42,119999.9998,11.69524702,14.78,767,Excellent,8580.041667,73708,25.5,0,0,0,0,Low
7461,1,debt_consolidation,0.1136,394.94,33600.00014,10.42228135,16.82,712,Excellent,1770.041667,8169,64.8,0,0,0,0,Low
7462,1,debt_consolidation,0.0714,100.56,39000.00019,10.57131693,22.65,742,Excellent,2730.041667,24455,52.9,2,0,0,1,Low
7463,1,debt_consolidation,0.1422,617.12,68999.99975,11.14186178,17.57,682,Good,3121.041667,26364,57.8,0,0,0,0,High
7464,1,debt_consolidation,0.1311,160.29,85000.00038,11.35040654,18.49,682,Good,9300.041667,10979,86.4,3,0,0,1,High
7465,1,small_business,0.1496,346.47,65000.00007,11.08214255,20.77,667,Good,4020,9710,58.1,2,0,0,0,High
7466,1,credit_card,0.1136,822.78,91000.00041,11.41861479,22.59,727,Excellent,4650.041667,44808,65.8,0,0,0,0,Low
7467,1,debt_consolidation,0.1025,453.39,62500.00027,11.04292184,15.27,722,Excellent,4500.041667,6485,37.5,2,0,0,0,Low
7468,1,major_purchase,0.0751,202.22,41000.00018,10.62132735,16.8,747,Excellent,6750.041667,6238,14.9,1,0,0,0,Low
7469,1,educational,0.0714,241.33,36000.00009,10.49127422,15.27,792,Excellent,7650,4249,21.4,0,0,0,0,Low
7470,1,debt_consolidation,0.1533,870.71,299999.9989,12.61153775,16.16,692,Good,8220.041667,89620,76.6,0,0,0,0,High
7471,1,debt_consolidation,0.0988,483.16,99999.9995,11.51292546,4.12,757,Excellent,6750.041667,8361,12.1,0,0,0,0,Low
7472,1,debt_consolidation,0.1025,226.7,46000.00021,10.73639668,23.77,717,Excellent,5309.041667,14685,89.8,0,0,0,0,Low
7473,1,all_other,0.0714,185.64,60495.00024,11.010316,13.43,762,Excellent,3690,7537,23.1,0,0,0,0,Low
7474,1,debt_consolidation,0.0751,410.65,51699.99997,10.85321306,17.8,772,Excellent,8340.041667,6294,33.5,0,0,0,0,Low
7475,1,small_business,0.1099,261.89,37439.99998,10.53049493,14.36,702,Excellent,3540.041667,4836,62.8,0,0,0,0,Low
7476,1,all_other,0.1025,129.54,26000.00008,10.16585182,1.85,757,Excellent,4620.041667,1495,49.8,0,0,0,0,Low
7477,1,credit_card,0.0988,249.64,41000.00018,10.62132735,24.64,722,Excellent,5940,10836,63,3,0,0,0,Low
7478,1,small_business,0.1136,822.78,184999.9992,12.1281111,11.07,727,Excellent,4446,5567,20.9,0,0,0,0,Low
7479,1,major_purchase,0.1025,97.16,46999.99997,10.75790288,20.5,702,Excellent,5130,8027,62.7,0,0,0,0,Low
7480,1,debt_consolidation,0.1459,193.01,14400.00001,9.574983486,6.33,687,Good,1530,1578,68.6,0,0,0,1,High
7481,1,debt_consolidation,0.0988,450.95,49999.99978,10.81977828,6.1,742,Excellent,3360,7315,27.4,1,0,0,0,Low
7482,1,credit_card,0.1311,728.89,200000.0009,12.20607265,7.98,712,Excellent,6330.041667,34804,79.6,0,0,0,0,High
7483,1,all_other,0.1348,169.63,59999.99993,11.00209984,6.52,682,Good,1680.041667,14281,65.2,0,0,0,0,High
7484,1,educational,0.0988,386.53,39999.99988,10.59663473,5.16,757,Excellent,4505.041667,1117,2.6,3,0,0,0,Low
7485,1,debt_consolidation,0.0988,467.06,36000.00009,10.49127422,24.4,742,Excellent,3120.041667,9752,55.7,0,0,0,0,Low
7486,1,debt_consolidation,0.1311,371.2,104000.0002,11.55214618,11.88,687,Good,3630,9637,46.7,0,0,0,0,High
7487,1,small_business,0.1099,818.38,49000.00014,10.79957558,17.88,737,Excellent,7680,5947,14,1,0,0,0,Low
7488,1,debt_consolidation,0.1533,435.36,74999.99981,11.22524339,0.64,677,Good,3810.041667,1161,23.7,0,0,0,0,High
7489,1,all_other,0.1025,647.7,65000.00007,11.08214255,13.22,757,Excellent,2700.041667,4137,24.6,0,0,0,0,Low
7490,1,all_other,0.1136,263.29,160669.7508,11.9871063,5.27,707,Excellent,7200.041667,7351,94.2,1,0,0,0,Low
7491,1,debt_consolidation,0.1273,402.8,95999.99996,11.47210347,2.51,697,Good,3392,10051,41,1,0,0,0,High
7492,1,all_other,0.1062,97.68,32399.99994,10.3859137,0.37,807,Excellent,11730,55,0.2,6,0,0,0,Low
7493,1,all_other,0.0788,337.83,52300,10.86475165,3.76,742,Excellent,4980.041667,2642,64.4,0,0,0,0,Low
7494,1,debt_consolidation,0.0988,483.16,250000.0008,12.4292162,4.95,757,Excellent,4638.041667,13020,25.4,1,0,0,0,Low
7495,1,debt_consolidation,0.1273,251.75,45000.00006,10.71441777,17.28,692,Good,2400.041667,6292,71.5,0,0,0,0,High
7496,1,major_purchase,0.1099,163.68,68648.25966,11.13675106,12.27,722,Excellent,2160,5502,36.7,1,0,0,0,Low
7497,1,debt_consolidation,0.0751,373.32,65999.99993,11.09741002,4.33,782,Excellent,12360,6449,12.5,2,0,0,0,Low
7498,1,credit_card,0.1136,691.14,79999.99971,11.28978191,23.1,722,Excellent,5310.041667,34377,58.5,0,0,0,0,Low
7499,1,all_other,0.1136,279.75,43999.99987,10.69194491,17.13,697,Good,2280,12430,46.6,1,0,0,0,Low
7500,1,major_purchase,0.1496,242.53,50999.99991,10.83958091,8.59,672,Good,1650.041667,6907,92.1,0,2,0,1,High
7501,1,debt_consolidation,0.1311,80.99,24000.00002,10.08580911,18.2,697,Good,3630,1060,42.4,3,0,0,0,High
7502,1,debt_consolidation,0.1273,738.46,36999.99994,10.51867319,12.16,722,Excellent,4740,13871,70.1,0,0,0,0,High
7503,1,debt_consolidation,0.1273,503.5,94999.99994,11.46163217,21.68,702,Excellent,4560.041667,44135,54.2,0,0,0,0,High
7504,1,debt_consolidation,0.1422,342.85,45000.00006,10.71441777,12.48,682,Good,7050.041667,4719,77.4,1,0,0,0,High
7505,1,all_other,0.0988,289.9,41000.00018,10.62132735,10.6,732,Excellent,7740,11250,17.9,2,1,0,0,Low
7506,1,debt_consolidation,0.1273,167.84,46999.99997,10.75790288,2.04,687,Good,3930.041667,1319,44,1,1,0,0,High
7507,1,debt_consolidation,0.1099,327.36,95999.99996,11.47210347,16.1,712,Excellent,4320.041667,2595,32,0,0,0,0,Low
7508,1,all_other,0.1311,202.47,19200,9.862665558,2.63,692,Good,1590.041667,1586,61,1,0,0,0,High
7509,1,debt_consolidation,0.1273,805.59,174999.9995,12.07254125,10.65,717,Excellent,3840.041667,31973,74.4,0,0,0,0,High
7510,1,all_other,0.1496,866.16,91000.00041,11.41861479,3.98,707,Excellent,4021,12797,30.2,3,0,0,0,High
7511,1,small_business,0.1136,822.78,119999.9998,11.69524702,3.6,727,Excellent,9150,9466,27.4,1,0,0,0,Low
7512,1,credit_card,0.1025,421.01,49999.99978,10.81977828,13.66,752,Excellent,5490,25444,42.4,1,0,0,0,Low
7513,1,debt_consolidation,0.1099,491.03,39827.99994,10.59232546,15.97,722,Excellent,4440,15142,62.6,0,0,0,0,Low
7514,1,all_other,0.1136,493.67,98131.99999,11.49406879,24.24,707,Excellent,8824,29618,78.1,0,0,0,0,Low
7515,1,all_other,0.0751,311.1,29999.99998,10.30895266,5.4,752,Excellent,2610,5270,24.3,0,0,0,0,Low
7516,1,all_other,0.1136,658.23,168000.0003,12.03171926,5.39,712,Excellent,5555,20894,51.5,0,0,1,0,Low
7517,1,debt_consolidation,0.1273,302.1,26000.00008,10.16585182,17.12,692,Good,6962,14152,71.7,0,0,0,1,High
7518,1,educational,0.1273,813.99,68375.00002,11.13276254,21.13,717,Excellent,4260.041667,32628,61.8,2,0,0,0,High
7519,1,debt_consolidation,0.1099,555.68,59999.99993,11.00209984,17.52,727,Excellent,3900.041667,21070,32.4,0,0,0,0,Low
7520,1,debt_consolidation,0.1273,537.06,78999.99989,11.27720313,24.67,712,Excellent,4380,46373,76.8,0,0,0,0,High
7521,1,debt_consolidation,0.1025,323.85,34999.99998,10.46310334,11.59,717,Excellent,3691,778,43.2,1,0,0,0,Low
7522,1,credit_card,0.0988,450.95,36999.99994,10.51867319,20.04,737,Excellent,3871.041667,15460,60.6,0,0,0,0,Low
7523,1,debt_consolidation,0.0788,469.21,136240.0006,11.82217332,8.75,782,Excellent,9240.041667,16224,38.3,1,0,0,0,Low
